NAMES,PATHS,LABELS
Akdamar_Kilisesi_Van,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Akdamar_Kilisesi_Van/Akdamar_Kilisesi_Van1563.png,0
Akdamar_Kilisesi_Van,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Akdamar_Kilisesi_Van/Akdamar_Kilisesi_Van1562.png,0
Akdamar_Kilisesi_Van,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Akdamar_Kilisesi_Van/Akdamar_Kilisesi_Van1576.png,0
Akdamar_Kilisesi_Van,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Akdamar_Kilisesi_Van/Akdamar_Kilisesi_Van1589.png,0
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1023.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1036.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1022.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1034.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1020.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1008.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1009.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1021.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1035.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1019.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1031.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1025.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1024.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1030.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1018.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1026.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1032.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1033.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1027.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1002.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1016.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1017.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1003.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1015.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1001.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1029.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1000.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1014.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1010.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1004.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1005.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1011.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1007.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1013.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum999.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum998.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1012.png,1
Alacahöyük_Müze_ve_Ören_Yeri_Çorum,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Alacahöyük_Müze_ve_Ören_Yeri_Çorum/Alacahöyük_Müze_ve_Ören_Yeri_Çorum1006.png,1
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2111.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2105.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2104.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2110.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2099.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2106.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2112.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2113.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2107.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2098.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2088.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2077.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2103.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2102.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2076.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2089.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2074.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2100.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2101.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2075.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2087.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2093.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2078.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2079.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2092.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2086.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2090.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2084.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2085.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2091.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2095.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2081.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2080.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2094.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2082.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2096.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2109.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2108.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2097.png,2
Anadolu_Medeniyetleri_Müzesi_Ankara,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Anadolu_Medeniyetleri_Müzesi_Ankara/Anadolu_Medeniyetleri_Müzesi_Ankara2083.png,2
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1488.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1477.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1503.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1502.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1476.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1489.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1514.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1501.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1475.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1511.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1505.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1504.png,3
Ani_Harabeleri_Kars,/Users/okanegemen/CulturalPlacesFindingProject/dataScraping/dataLast/Ani_Harabeleri_Kars/Ani_Harabeleri_Kars1510.png,3
